,Name_big,Name_dat
3435,NACA65-713 A=0.6,NACA65-713 a=0.6.DAT
3436,NACA65-713 A=0.8,NACA65-713 a=0.8.DAT
3437,NACA65-714,NACA65-714.DAT
3438,NACA65-714 A=0.0,NACA65-714 a=0.0.DAT
3439,NACA65-714 A=0.2,NACA65-714 a=0.2.DAT
3440,NACA65-714 A=0.5,NACA65-714 a=0.5.DAT
3441,NACA65-714 A=0.6,NACA65-714 a=0.6.DAT
3442,NACA65-714 A=0.8,NACA65-714 a=0.8.DAT
3443,NACA65-715,NACA65-715.DAT
3444,NACA65-715 A=0.0,NACA65-715 a=0.0.DAT
3445,NACA65-715 A=0.2,NACA65-715 a=0.2.DAT
3446,NACA65-715 A=0.5,NACA65-715 a=0.5.DAT
3447,NACA65-715 A=0.6,NACA65-715 a=0.6.DAT
3448,NACA65-715 A=0.8,NACA65-715 a=0.8.DAT
3449,NACA65-716,NACA65-716.DAT
3450,NACA65-716 A=0.0,NACA65-716 a=0.0.DAT
3451,NACA65-716 A=0.2,NACA65-716 a=0.2.DAT
3452,NACA65-716 A=0.5,NACA65-716 a=0.5.DAT
3453,NACA65-716 A=0.6,NACA65-716 a=0.6.DAT
3454,NACA65-716 A=0.8,NACA65-716 a=0.8.DAT
3455,NACA65-717,NACA65-717.DAT
3456,NACA65-717 A=0.0,NACA65-717 a=0.0.DAT
3457,NACA65-717 A=0.2,NACA65-717 a=0.2.DAT
3458,NACA65-717 A=0.5,NACA65-717 a=0.5.DAT
3459,NACA65-717 A=0.6,NACA65-717 a=0.6.DAT
3460,NACA65-717 A=0.8,NACA65-717 a=0.8.DAT
3461,NACA65-718,NACA65-718.DAT
3462,NACA65-718 A=0.0,NACA65-718 a=0.0.DAT
3463,NACA65-718 A=0.2,NACA65-718 a=0.2.DAT
3464,NACA65-718 A=0.5,NACA65-718 a=0.5.DAT
3465,NACA65-718 A=0.6,NACA65-718 a=0.6.DAT
3466,NACA65-718 A=0.8,NACA65-718 a=0.8.DAT
3467,NACA65-719,NACA65-719.DAT
3468,NACA65-719 A=0.0,NACA65-719 a=0.0.DAT
3469,NACA65-719 A=0.2,NACA65-719 a=0.2.DAT
3470,NACA65-719 A=0.5,NACA65-719 a=0.5.DAT
3471,NACA65-719 A=0.6,NACA65-719 a=0.6.DAT
3472,NACA65-719 A=0.8,NACA65-719 a=0.8.DAT
3473,NACA65-720,NACA65-720.DAT
3474,NACA65-720 A=0.0,NACA65-720 a=0.0.DAT
3475,NACA65-720 A=0.2,NACA65-720 a=0.2.DAT
3476,NACA65-720 A=0.5,NACA65-720 a=0.5.DAT
3477,NACA65-720 A=0.6,NACA65-720 a=0.6.DAT
3478,NACA65-720 A=0.8,NACA65-720 a=0.8.DAT
3479,NACA65A109,NACA65A109.DAT
3480,NACA65A110,NACA65A110.DAT
3481,NACA65A111,NACA65A111.DAT
3482,NACA65A112,NACA65A112.DAT
3483,NACA65A113,NACA65A113.DAT
3484,NACA65A114,NACA65A114.DAT
3485,NACA65A115,NACA65A115.DAT
3486,NACA65A116,NACA65A116.DAT
3487,NACA65A117,NACA65A117.DAT
3488,NACA65A118,NACA65A118.DAT
3489,NACA65A119,NACA65A119.DAT
3490,NACA65A120,NACA65A120.DAT
3491,NACA65A209,NACA65A209.DAT
3492,NACA65A210,NACA65A210.DAT
3493,NACA65A211,NACA65A211.DAT
3494,NACA65A212,NACA65A212.DAT
3495,NACA65A213,NACA65A213.DAT
3496,NACA65A214,NACA65A214.DAT
3497,NACA65A215,NACA65A215.DAT
3498,NACA65A216,NACA65A216.DAT
3499,NACA65A217,NACA65A217.DAT
3500,NACA65A218,NACA65A218.DAT
3501,NACA65A219,NACA65A219.DAT
3502,NACA65A220,NACA65A220.DAT
3503,NACA65A309,NACA65A309.DAT
3504,NACA65A310,NACA65A310.DAT
3505,NACA65A311,NACA65A311.DAT
3506,NACA65A312,NACA65A312.DAT
3507,NACA65A313,NACA65A313.DAT
3508,NACA65A314,NACA65A314.DAT
3509,NACA65A315,NACA65A315.DAT
3510,NACA65A316,NACA65A316.DAT
3511,NACA65A317,NACA65A317.DAT
3512,NACA65A318,NACA65A318.DAT
3513,NACA65A319,NACA65A319.DAT
3514,NACA65A320,NACA65A320.DAT
3515,NACA65A409,NACA65A409.DAT
3516,NACA65A410,NACA65A410.DAT
3517,NACA65A411,NACA65A411.DAT
3518,NACA65A412,NACA65A412.DAT
3519,NACA65A413,NACA65A413.DAT
3520,NACA65A414,NACA65A414.DAT
3521,NACA65A415,NACA65A415.DAT
3522,NACA65A416,NACA65A416.DAT
3523,NACA65A417,NACA65A417.DAT
3524,NACA65A418,NACA65A418.DAT
3525,NACA65A419,NACA65A419.DAT
3526,NACA65A420,NACA65A420.DAT
3527,NACA65A509,NACA65A509.DAT
3528,NACA65A510,NACA65A510.DAT
3529,NACA65A511,NACA65A511.DAT
3530,NACA65A512,NACA65A512.DAT
3531,NACA65A513,NACA65A513.DAT
3532,NACA65A514,NACA65A514.DAT
3533,NACA65A515,NACA65A515.DAT
3534,NACA65A516,NACA65A516.DAT
3535,NACA65A517,NACA65A517.DAT
3536,NACA65A518,NACA65A518.DAT
3537,NACA65A519,NACA65A519.DAT
3538,NACA65A520,NACA65A520.DAT
3539,NACA65A609,NACA65A609.DAT
3540,NACA65A610,NACA65A610.DAT
3541,NACA65A611,NACA65A611.DAT
3542,NACA65A612,NACA65A612.DAT
3543,NACA65A613,NACA65A613.DAT
3544,NACA65A614,NACA65A614.DAT
3545,NACA65A615,NACA65A615.DAT
3546,NACA65A616,NACA65A616.DAT
3547,NACA65A617,NACA65A617.DAT
3548,NACA65A618,NACA65A618.DAT
3549,NACA65A619,NACA65A619.DAT
3550,NACA65A620,NACA65A620.DAT
3551,NACA65A709,NACA65A709.DAT
3552,NACA65A710,NACA65A710.DAT
3553,NACA65A711,NACA65A711.DAT
3554,NACA65A712,NACA65A712.DAT
3555,NACA65A713,NACA65A713.DAT
3556,NACA65A714,NACA65A714.DAT
3557,NACA65A715,NACA65A715.DAT
3558,NACA65A716,NACA65A716.DAT
3559,NACA65A717,NACA65A717.DAT
3560,NACA65A718,NACA65A718.DAT
3561,NACA65A719,NACA65A719.DAT
3562,NACA65A720,NACA65A720.DAT
3563,NACA66(1)-212,NACA66(1)-212.DAT
3564,NACA66(2)-215,NACA66(2)-215.DAT
3565,NACA66(2)-415,NACA66(2)-415.DAT
3566,NACA66(215)-016,NACA66(215)-016.DAT
3567,NACA66(215)-216,NACA66(215)-216.DAT
3568,NACA66(215)-216 A=0,NACA66(215)-216 a=0.DAT
3569,NACA66(215)-216 A=0.6,NACA66(215)-216 a=0.6.DAT
3570,NACA66(215)-416,NACA66(215)-416.DAT
3571,NACA66(3)-218,NACA66(3)-218.DAT
3572,NACA66(3)-418,NACA66(3)-418.DAT
3573,NACA66(4)-221,NACA66(4)-221.DAT
3574,NACA66-009,NACA66-009.DAT
3575,NACA66-012,NACA66-012.DAT
3576,NACA66-015,NACA66-015.DAT
3577,NACA66-018,NACA66-018.DAT
3578,NACA66-021,NACA66-021.DAT
3579,NACA66-109,NACA66-109.DAT
3580,NACA66-109 A=0.0,NACA66-109 a=0.0.DAT
3581,NACA66-109 A=0.2,NACA66-109 a=0.2.DAT
3582,NACA66-109 A=0.5,NACA66-109 a=0.5.DAT
3583,NACA66-109 A=0.6,NACA66-109 a=0.6.DAT
3584,NACA66-109 A=0.8,NACA66-109 a=0.8.DAT
3585,NACA66-110,NACA66-110.DAT
3586,NACA66-110 A=0.0,NACA66-110 a=0.0.DAT
3587,NACA66-110 A=0.2,NACA66-110 a=0.2.DAT
3588,NACA66-110 A=0.5,NACA66-110 a=0.5.DAT
3589,NACA66-110 A=0.6,NACA66-110 a=0.6.DAT
3590,NACA66-110 A=0.8,NACA66-110 a=0.8.DAT
3591,NACA66-111,NACA66-111.DAT
3592,NACA66-111 A=0.0,NACA66-111 a=0.0.DAT
3593,NACA66-111 A=0.2,NACA66-111 a=0.2.DAT
3594,NACA66-111 A=0.5,NACA66-111 a=0.5.DAT
3595,NACA66-111 A=0.6,NACA66-111 a=0.6.DAT
3596,NACA66-111 A=0.8,NACA66-111 a=0.8.DAT
3597,NACA66-112,NACA66-112.DAT
3598,NACA66-112 A=0.0,NACA66-112 a=0.0.DAT
3599,NACA66-112 A=0.2,NACA66-112 a=0.2.DAT
3600,NACA66-112 A=0.5,NACA66-112 a=0.5.DAT
3601,NACA66-112 A=0.6,NACA66-112 a=0.6.DAT
3602,NACA66-112 A=0.8,NACA66-112 a=0.8.DAT
3603,NACA66-113,NACA66-113.DAT
3604,NACA66-113 A=0.0,NACA66-113 a=0.0.DAT
3605,NACA66-113 A=0.2,NACA66-113 a=0.2.DAT
3606,NACA66-113 A=0.5,NACA66-113 a=0.5.DAT
3607,NACA66-113 A=0.6,NACA66-113 a=0.6.DAT
3608,NACA66-113 A=0.8,NACA66-113 a=0.8.DAT
3609,NACA66-114,NACA66-114.DAT
3610,NACA66-114 A=0.0,NACA66-114 a=0.0.DAT
3611,NACA66-114 A=0.2,NACA66-114 a=0.2.DAT
3612,NACA66-114 A=0.5,NACA66-114 a=0.5.DAT
3613,NACA66-114 A=0.6,NACA66-114 a=0.6.DAT
3614,NACA66-114 A=0.8,NACA66-114 a=0.8.DAT
3615,NACA66-115,NACA66-115.DAT
3616,NACA66-115 A=0.0,NACA66-115 a=0.0.DAT
3617,NACA66-115 A=0.2,NACA66-115 a=0.2.DAT
3618,NACA66-115 A=0.5,NACA66-115 a=0.5.DAT
3619,NACA66-115 A=0.6,NACA66-115 a=0.6.DAT
3620,NACA66-115 A=0.8,NACA66-115 a=0.8.DAT
3621,NACA66-116,NACA66-116.DAT
3622,NACA66-116 A=0.0,NACA66-116 a=0.0.DAT
3623,NACA66-116 A=0.2,NACA66-116 a=0.2.DAT
3624,NACA66-116 A=0.5,NACA66-116 a=0.5.DAT
3625,NACA66-116 A=0.6,NACA66-116 a=0.6.DAT
3626,NACA66-116 A=0.8,NACA66-116 a=0.8.DAT
3627,NACA66-117,NACA66-117.DAT
3628,NACA66-117 A=0.0,NACA66-117 a=0.0.DAT
3629,NACA66-117 A=0.2,NACA66-117 a=0.2.DAT
3630,NACA66-117 A=0.5,NACA66-117 a=0.5.DAT
3631,NACA66-117 A=0.6,NACA66-117 a=0.6.DAT
3632,NACA66-117 A=0.8,NACA66-117 a=0.8.DAT
3633,NACA66-118,NACA66-118.DAT
3634,NACA66-118 A=0.0,NACA66-118 a=0.0.DAT
3635,NACA66-118 A=0.2,NACA66-118 a=0.2.DAT
3636,NACA66-118 A=0.5,NACA66-118 a=0.5.DAT
3637,NACA66-118 A=0.6,NACA66-118 a=0.6.DAT
3638,NACA66-118 A=0.8,NACA66-118 a=0.8.DAT
3639,NACA66-119,NACA66-119.DAT
3640,NACA66-119 A=0.0,NACA66-119 a=0.0.DAT
3641,NACA66-119 A=0.2,NACA66-119 a=0.2.DAT
3642,NACA66-119 A=0.5,NACA66-119 a=0.5.DAT
3643,NACA66-119 A=0.6,NACA66-119 a=0.6.DAT
3644,NACA66-119 A=0.8,NACA66-119 a=0.8.DAT
3645,NACA66-120,NACA66-120.DAT
3646,NACA66-120 A=0.0,NACA66-120 a=0.0.DAT
3647,NACA66-120 A=0.2,NACA66-120 a=0.2.DAT
3648,NACA66-120 A=0.5,NACA66-120 a=0.5.DAT
3649,NACA66-120 A=0.6,NACA66-120 a=0.6.DAT
3650,NACA66-120 A=0.8,NACA66-120 a=0.8.DAT
3651,NACA66-209,NACA66-209.DAT
3652,NACA66-209 A=0.0,NACA66-209 a=0.0.DAT
3653,NACA66-209 A=0.2,NACA66-209 a=0.2.DAT
3654,NACA66-209 A=0.5,NACA66-209 a=0.5.DAT
3655,NACA66-209 A=0.6,NACA66-209 a=0.6.DAT
3656,NACA66-209 A=0.8,NACA66-209 a=0.8.DAT
3657,NACA66-210,NACA66-210.DAT
3658,NACA66-210 A=0.0,NACA66-210 a=0.0.DAT
3659,NACA66-210 A=0.2,NACA66-210 a=0.2.DAT
3660,NACA66-210 A=0.5,NACA66-210 a=0.5.DAT
3661,NACA66-210 A=0.6,NACA66-210 a=0.6.DAT
3662,NACA66-210 A=0.8,NACA66-210 a=0.8.DAT
3663,NACA66-211,NACA66-211.DAT
3664,NACA66-211 A=0.0,NACA66-211 a=0.0.DAT
3665,NACA66-211 A=0.2,NACA66-211 a=0.2.DAT
3666,NACA66-211 A=0.5,NACA66-211 a=0.5.DAT
3667,NACA66-211 A=0.6,NACA66-211 a=0.6.DAT
3668,NACA66-211 A=0.8,NACA66-211 a=0.8.DAT
3669,NACA66-212,NACA66-212.DAT
3670,NACA66-212 A=0.0,NACA66-212 a=0.0.DAT
3671,NACA66-212 A=0.2,NACA66-212 a=0.2.DAT
3672,NACA66-212 A=0.5,NACA66-212 a=0.5.DAT
3673,NACA66-212 A=0.6,NACA66-212 a=0.6.DAT
3674,NACA66-212 A=0.8,NACA66-212 a=0.8.DAT
3675,NACA66-213,NACA66-213.DAT
3676,NACA66-213 A=0.0,NACA66-213 a=0.0.DAT
3677,NACA66-213 A=0.2,NACA66-213 a=0.2.DAT
3678,NACA66-213 A=0.5,NACA66-213 a=0.5.DAT
3679,NACA66-213 A=0.6,NACA66-213 a=0.6.DAT
3680,NACA66-213 A=0.8,NACA66-213 a=0.8.DAT
3681,NACA66-214,NACA66-214.DAT
3682,NACA66-214 A=0.0,NACA66-214 a=0.0.DAT
3683,NACA66-214 A=0.2,NACA66-214 a=0.2.DAT
3684,NACA66-214 A=0.5,NACA66-214 a=0.5.DAT
3685,NACA66-214 A=0.6,NACA66-214 a=0.6.DAT
3686,NACA66-214 A=0.8,NACA66-214 a=0.8.DAT
3687,NACA66-215,NACA66-215.DAT
3688,NACA66-215 A=0.0,NACA66-215 a=0.0.DAT
3689,NACA66-215 A=0.2,NACA66-215 a=0.2.DAT
3690,NACA66-215 A=0.5,NACA66-215 a=0.5.DAT
3691,NACA66-215 A=0.6,NACA66-215 a=0.6.DAT
3692,NACA66-215 A=0.8,NACA66-215 a=0.8.DAT
3693,NACA66-216,NACA66-216.DAT
3694,NACA66-216 A=0.0,NACA66-216 a=0.0.DAT
3695,NACA66-216 A=0.2,NACA66-216 a=0.2.DAT
3696,NACA66-216 A=0.5,NACA66-216 a=0.5.DAT
3697,NACA66-216 A=0.6,NACA66-216 a=0.6.DAT
3698,NACA66-216 A=0.8,NACA66-216 a=0.8.DAT
3699,NACA66-217,NACA66-217.DAT
3700,NACA66-217 A=0.0,NACA66-217 a=0.0.DAT
3701,NACA66-217 A=0.2,NACA66-217 a=0.2.DAT
3702,NACA66-217 A=0.5,NACA66-217 a=0.5.DAT
3703,NACA66-217 A=0.6,NACA66-217 a=0.6.DAT
3704,NACA66-217 A=0.8,NACA66-217 a=0.8.DAT
3705,NACA66-218,NACA66-218.DAT
3706,NACA66-218 A=0.0,NACA66-218 a=0.0.DAT
3707,NACA66-218 A=0.2,NACA66-218 a=0.2.DAT
3708,NACA66-218 A=0.5,NACA66-218 a=0.5.DAT
3709,NACA66-218 A=0.6,NACA66-218 a=0.6.DAT
3710,NACA66-218 A=0.8,NACA66-218 a=0.8.DAT
3711,NACA66-219,NACA66-219.DAT
3712,NACA66-219 A=0.0,NACA66-219 a=0.0.DAT
3713,NACA66-219 A=0.2,NACA66-219 a=0.2.DAT
3714,NACA66-219 A=0.5,NACA66-219 a=0.5.DAT
3715,NACA66-219 A=0.6,NACA66-219 a=0.6.DAT
3716,NACA66-219 A=0.8,NACA66-219 a=0.8.DAT
3717,NACA66-220,NACA66-220.DAT
3718,NACA66-220 A=0.0,NACA66-220 a=0.0.DAT
3719,NACA66-220 A=0.2,NACA66-220 a=0.2.DAT
3720,NACA66-220 A=0.5,NACA66-220 a=0.5.DAT
3721,NACA66-220 A=0.6,NACA66-220 a=0.6.DAT
3722,NACA66-220 A=0.8,NACA66-220 a=0.8.DAT
3723,NACA66-309,NACA66-309.DAT
3724,NACA66-309 A=0.0,NACA66-309 a=0.0.DAT
3725,NACA66-309 A=0.2,NACA66-309 a=0.2.DAT
3726,NACA66-309 A=0.5,NACA66-309 a=0.5.DAT
3727,NACA66-309 A=0.6,NACA66-309 a=0.6.DAT
3728,NACA66-309 A=0.8,NACA66-309 a=0.8.DAT
3729,NACA66-310,NACA66-310.DAT
3730,NACA66-310 A=0.0,NACA66-310 a=0.0.DAT
3731,NACA66-310 A=0.2,NACA66-310 a=0.2.DAT
3732,NACA66-310 A=0.5,NACA66-310 a=0.5.DAT
3733,NACA66-310 A=0.6,NACA66-310 a=0.6.DAT
3734,NACA66-310 A=0.8,NACA66-310 a=0.8.DAT
3735,NACA66-311,NACA66-311.DAT
3736,NACA66-311 A=0.0,NACA66-311 a=0.0.DAT
3737,NACA66-311 A=0.2,NACA66-311 a=0.2.DAT
3738,NACA66-311 A=0.5,NACA66-311 a=0.5.DAT
3739,NACA66-311 A=0.6,NACA66-311 a=0.6.DAT
3740,NACA66-311 A=0.8,NACA66-311 a=0.8.DAT
3741,NACA66-312,NACA66-312.DAT
3742,NACA66-312 A=0.0,NACA66-312 a=0.0.DAT
3743,NACA66-312 A=0.2,NACA66-312 a=0.2.DAT
3744,NACA66-312 A=0.5,NACA66-312 a=0.5.DAT
3745,NACA66-312 A=0.6,NACA66-312 a=0.6.DAT
3746,NACA66-312 A=0.8,NACA66-312 a=0.8.DAT
3747,NACA66-313,NACA66-313.DAT
3748,NACA66-313 A=0.0,NACA66-313 a=0.0.DAT
3749,NACA66-313 A=0.2,NACA66-313 a=0.2.DAT
3750,NACA66-313 A=0.5,NACA66-313 a=0.5.DAT
3751,NACA66-313 A=0.6,NACA66-313 a=0.6.DAT
3752,NACA66-313 A=0.8,NACA66-313 a=0.8.DAT
3753,NACA66-314,NACA66-314.DAT
3754,NACA66-314 A=0.0,NACA66-314 a=0.0.DAT
3755,NACA66-314 A=0.2,NACA66-314 a=0.2.DAT
3756,NACA66-314 A=0.5,NACA66-314 a=0.5.DAT
3757,NACA66-314 A=0.6,NACA66-314 a=0.6.DAT
3758,NACA66-314 A=0.8,NACA66-314 a=0.8.DAT
3759,NACA66-315,NACA66-315.DAT
3760,NACA66-315 A=0.0,NACA66-315 a=0.0.DAT
3761,NACA66-315 A=0.2,NACA66-315 a=0.2.DAT
3762,NACA66-315 A=0.5,NACA66-315 a=0.5.DAT
3763,NACA66-315 A=0.6,NACA66-315 a=0.6.DAT
3764,NACA66-315 A=0.8,NACA66-315 a=0.8.DAT
3765,NACA66-316,NACA66-316.DAT
3766,NACA66-316 A=0.0,NACA66-316 a=0.0.DAT
3767,NACA66-316 A=0.2,NACA66-316 a=0.2.DAT
3768,NACA66-316 A=0.5,NACA66-316 a=0.5.DAT
3769,NACA66-316 A=0.6,NACA66-316 a=0.6.DAT
3770,NACA66-316 A=0.8,NACA66-316 a=0.8.DAT
3771,NACA66-317,NACA66-317.DAT
3772,NACA66-317 A=0.0,NACA66-317 a=0.0.DAT
3773,NACA66-317 A=0.2,NACA66-317 a=0.2.DAT
3774,NACA66-317 A=0.5,NACA66-317 a=0.5.DAT
3775,NACA66-317 A=0.6,NACA66-317 a=0.6.DAT
3776,NACA66-317 A=0.8,NACA66-317 a=0.8.DAT
3777,NACA66-318,NACA66-318.DAT
3778,NACA66-318 A=0.0,NACA66-318 a=0.0.DAT
3779,NACA66-318 A=0.2,NACA66-318 a=0.2.DAT
3780,NACA66-318 A=0.5,NACA66-318 a=0.5.DAT
3781,NACA66-318 A=0.6,NACA66-318 a=0.6.DAT
3782,NACA66-318 A=0.8,NACA66-318 a=0.8.DAT
3783,NACA66-319,NACA66-319.DAT
3784,NACA66-319 A=0.0,NACA66-319 a=0.0.DAT
3785,NACA66-319 A=0.2,NACA66-319 a=0.2.DAT
3786,NACA66-319 A=0.5,NACA66-319 a=0.5.DAT
3787,NACA66-319 A=0.6,NACA66-319 a=0.6.DAT
3788,NACA66-319 A=0.8,NACA66-319 a=0.8.DAT
3789,NACA66-320,NACA66-320.DAT
3790,NACA66-320 A=0.0,NACA66-320 a=0.0.DAT
3791,NACA66-320 A=0.2,NACA66-320 a=0.2.DAT
3792,NACA66-320 A=0.5,NACA66-320 a=0.5.DAT
3793,NACA66-320 A=0.6,NACA66-320 a=0.6.DAT
3794,NACA66-320 A=0.8,NACA66-320 a=0.8.DAT
3795,NACA66-409,NACA66-409.DAT
3796,NACA66-409 A=0.0,NACA66-409 a=0.0.DAT
3797,NACA66-409 A=0.2,NACA66-409 a=0.2.DAT
3798,NACA66-409 A=0.5,NACA66-409 a=0.5.DAT
3799,NACA66-409 A=0.6,NACA66-409 a=0.6.DAT
3800,NACA66-409 A=0.8,NACA66-409 a=0.8.DAT
3801,NACA66-410,NACA66-410.DAT
3802,NACA66-410 A=0.0,NACA66-410 a=0.0.DAT
3803,NACA66-410 A=0.2,NACA66-410 a=0.2.DAT
3804,NACA66-410 A=0.5,NACA66-410 a=0.5.DAT
3805,NACA66-410 A=0.6,NACA66-410 a=0.6.DAT
3806,NACA66-410 A=0.8,NACA66-410 a=0.8.DAT
3807,NACA66-411,NACA66-411.DAT
3808,NACA66-411 A=0.0,NACA66-411 a=0.0.DAT
3809,NACA66-411 A=0.2,NACA66-411 a=0.2.DAT
3810,NACA66-411 A=0.5,NACA66-411 a=0.5.DAT
3811,NACA66-411 A=0.6,NACA66-411 a=0.6.DAT
3812,NACA66-411 A=0.8,NACA66-411 a=0.8.DAT
3813,NACA66-412,NACA66-412.DAT
3814,NACA66-412 A=0.0,NACA66-412 a=0.0.DAT
3815,NACA66-412 A=0.2,NACA66-412 a=0.2.DAT
3816,NACA66-412 A=0.5,NACA66-412 a=0.5.DAT
3817,NACA66-412 A=0.6,NACA66-412 a=0.6.DAT
3818,NACA66-412 A=0.8,NACA66-412 a=0.8.DAT
3819,NACA66-413,NACA66-413.DAT
3820,NACA66-413 A=0.0,NACA66-413 a=0.0.DAT
3821,NACA66-413 A=0.2,NACA66-413 a=0.2.DAT
3822,NACA66-413 A=0.5,NACA66-413 a=0.5.DAT
3823,NACA66-413 A=0.6,NACA66-413 a=0.6.DAT
3824,NACA66-413 A=0.8,NACA66-413 a=0.8.DAT
3825,NACA66-414,NACA66-414.DAT
3826,NACA66-414 A=0.0,NACA66-414 a=0.0.DAT
3827,NACA66-414 A=0.2,NACA66-414 a=0.2.DAT
3828,NACA66-414 A=0.5,NACA66-414 a=0.5.DAT
3829,NACA66-414 A=0.6,NACA66-414 a=0.6.DAT
3830,NACA66-414 A=0.8,NACA66-414 a=0.8.DAT
3831,NACA66-415,NACA66-415.DAT
3832,NACA66-415 A=0.0,NACA66-415 a=0.0.DAT
3833,NACA66-415 A=0.2,NACA66-415 a=0.2.DAT
3834,NACA66-415 A=0.5,NACA66-415 a=0.5.DAT
3835,NACA66-415 A=0.6,NACA66-415 a=0.6.DAT
3836,NACA66-415 A=0.8,NACA66-415 a=0.8.DAT
3837,NACA66-416,NACA66-416.DAT
3838,NACA66-416 A=0.0,NACA66-416 a=0.0.DAT
3839,NACA66-416 A=0.2,NACA66-416 a=0.2.DAT
3840,NACA66-416 A=0.5,NACA66-416 a=0.5.DAT
3841,NACA66-416 A=0.6,NACA66-416 a=0.6.DAT
3842,NACA66-416 A=0.8,NACA66-416 a=0.8.DAT
3843,NACA66-417,NACA66-417.DAT
3844,NACA66-417 A=0.0,NACA66-417 a=0.0.DAT
3845,NACA66-417 A=0.2,NACA66-417 a=0.2.DAT
3846,NACA66-417 A=0.5,NACA66-417 a=0.5.DAT
3847,NACA66-417 A=0.6,NACA66-417 a=0.6.DAT
3848,NACA66-417 A=0.8,NACA66-417 a=0.8.DAT
3849,NACA66-418,NACA66-418.DAT
3850,NACA66-418 A=0.0,NACA66-418 a=0.0.DAT
3851,NACA66-418 A=0.2,NACA66-418 a=0.2.DAT
3852,NACA66-418 A=0.5,NACA66-418 a=0.5.DAT
3853,NACA66-418 A=0.6,NACA66-418 a=0.6.DAT
3854,NACA66-418 A=0.8,NACA66-418 a=0.8.DAT
3855,NACA66-419,NACA66-419.DAT
3856,NACA66-419 A=0.0,NACA66-419 a=0.0.DAT
3857,NACA66-419 A=0.2,NACA66-419 a=0.2.DAT
3858,NACA66-419 A=0.5,NACA66-419 a=0.5.DAT
3859,NACA66-419 A=0.6,NACA66-419 a=0.6.DAT
3860,NACA66-419 A=0.8,NACA66-419 a=0.8.DAT
3861,NACA66-420,NACA66-420.DAT
3862,NACA66-420 A=0.0,NACA66-420 a=0.0.DAT
3863,NACA66-420 A=0.2,NACA66-420 a=0.2.DAT
3864,NACA66-420 A=0.5,NACA66-420 a=0.5.DAT
3865,NACA66-420 A=0.6,NACA66-420 a=0.6.DAT
3866,NACA66-420 A=0.8,NACA66-420 a=0.8.DAT
3867,NACA66-509,NACA66-509.DAT
3868,NACA66-509 A=0.0,NACA66-509 a=0.0.DAT
3869,NACA66-509 A=0.2,NACA66-509 a=0.2.DAT
3870,NACA66-509 A=0.5,NACA66-509 a=0.5.DAT
3871,NACA66-509 A=0.6,NACA66-509 a=0.6.DAT
3872,NACA66-509 A=0.8,NACA66-509 a=0.8.DAT
3873,NACA66-510,NACA66-510.DAT
3874,NACA66-510 A=0.0,NACA66-510 a=0.0.DAT
3875,NACA66-510 A=0.2,NACA66-510 a=0.2.DAT
3876,NACA66-510 A=0.5,NACA66-510 a=0.5.DAT
3877,NACA66-510 A=0.6,NACA66-510 a=0.6.DAT
3878,NACA66-510 A=0.8,NACA66-510 a=0.8.DAT
3879,NACA66-511,NACA66-511.DAT
3880,NACA66-511 A=0.0,NACA66-511 a=0.0.DAT
3881,NACA66-511 A=0.2,NACA66-511 a=0.2.DAT
3882,NACA66-511 A=0.5,NACA66-511 a=0.5.DAT
3883,NACA66-511 A=0.6,NACA66-511 a=0.6.DAT
3884,NACA66-511 A=0.8,NACA66-511 a=0.8.DAT
3885,NACA66-512,NACA66-512.DAT
3886,NACA66-512 A=0.0,NACA66-512 a=0.0.DAT
3887,NACA66-512 A=0.2,NACA66-512 a=0.2.DAT
3888,NACA66-512 A=0.5,NACA66-512 a=0.5.DAT
3889,NACA66-512 A=0.6,NACA66-512 a=0.6.DAT
3890,NACA66-512 A=0.8,NACA66-512 a=0.8.DAT
3891,NACA66-513,NACA66-513.DAT
3892,NACA66-513 A=0.0,NACA66-513 a=0.0.DAT
3893,NACA66-513 A=0.2,NACA66-513 a=0.2.DAT
3894,NACA66-513 A=0.5,NACA66-513 a=0.5.DAT
3895,NACA66-513 A=0.6,NACA66-513 a=0.6.DAT
3896,NACA66-513 A=0.8,NACA66-513 a=0.8.DAT
3897,NACA66-514,NACA66-514.DAT
3898,NACA66-514 A=0.0,NACA66-514 a=0.0.DAT
3899,NACA66-514 A=0.2,NACA66-514 a=0.2.DAT
3900,NACA66-514 A=0.5,NACA66-514 a=0.5.DAT
3901,NACA66-514 A=0.6,NACA66-514 a=0.6.DAT
3902,NACA66-514 A=0.8,NACA66-514 a=0.8.DAT
3903,NACA66-515,NACA66-515.DAT
3904,NACA66-515 A=0.0,NACA66-515 a=0.0.DAT
3905,NACA66-515 A=0.2,NACA66-515 a=0.2.DAT
3906,NACA66-515 A=0.5,NACA66-515 a=0.5.DAT
3907,NACA66-515 A=0.6,NACA66-515 a=0.6.DAT
3908,NACA66-515 A=0.8,NACA66-515 a=0.8.DAT
3909,NACA66-516,NACA66-516.DAT
3910,NACA66-516 A=0.0,NACA66-516 a=0.0.DAT
3911,NACA66-516 A=0.2,NACA66-516 a=0.2.DAT
3912,NACA66-516 A=0.5,NACA66-516 a=0.5.DAT
3913,NACA66-516 A=0.6,NACA66-516 a=0.6.DAT
3914,NACA66-516 A=0.8,NACA66-516 a=0.8.DAT
